"ensembl_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene"
"ENSG00000109320",1653.15135684719,4.22725970191414,0.107160143313445,0,0,"NFKB1"
"ENSG00000291237",31081.4927213258,5.69042718203365,0.120131858086555,0,0,"SOD2"
"ENSG00000070961",3926.51637531747,4.66988942423895,0.0927013222283787,0,0,"ATP2B1"
"ENSG00000185215",17401.9954721295,7.96452925006476,0.147976041810578,0,0,"TNFAIP2"
"ENSG00000090339",19727.4761953699,6.87590129321101,0.17525165849554,0,0,"ICAM1"
"ENSG00000145901",3942.31253698663,4.00590063591695,0.104411810288204,3.95252516672997e-323,1.37147682629072e-319,"TNIP1"
"ENSG00000184384",1137.25920578177,2.79859087905757,0.0750865461967654,8.09129921738722e-305,2.40646797723978e-301,"MAML2"
"ENSG00000173193",2469.60488570364,4.81896834053005,0.133449864124844,9.04761649083794e-287,2.35452909653444e-283,"PARP14"
"ENSG00000165434",1611.12009927671,5.14222922597453,0.143719232851664,9.71330095985565e-282,2.24690236314705e-278,"PGM2L1"
"ENSG00000128342",15441.210410943,8.76173119299964,0.245257444928732,2.6489818182388e-280,5.51491524739136e-277,"LIF"
"ENSG00000163739",5573.11640148598,10.3860492342439,0.294293931509688,5.92120645665329e-273,1.12066906564604e-269,"CXCL1"
"ENSG00000003989",15170.2609720416,6.75611405490093,0.196630050440388,2.47084906056336e-260,4.28671721598905e-257,"SLC7A2"
"ENSG00000131979",926.34332867555,6.80614529246678,0.20764557495431,5.246074845344e-236,8.40138709270898e-233,"GCH1"
"ENSG00000134070",700.063348377588,6.12536680739433,0.196815567647994,3.52887132352656e-214,5.2476837203214e-211,"IRAK2"
"ENSG00000123983",2183.31306877164,3.10904523865503,0.100895059184584,1.0827558248404e-209,1.50279290115682e-206,"ACSL3"
"ENSG00000146457",1894.25108263231,4.28032270141856,0.139805105406611,3.12660411157333e-207,4.06829818742782e-204,"WTAP"
"ENSG00000118503",2433.30793874448,5.71170913037361,0.190470732614509,1.75393055494157e-198,2.14794589548991e-195,"TNFAIP3"
"ENSG00000159110",432.478726859836,4.26020578726745,0.14304477962621,8.6769363666192e-196,1.00358410120358e-192,"IFNAR2"
"ENSG00000100906",2446.75074910784,5.12978263721753,0.173363398545683,1.08929038919213e-193,1.193575611189e-190,"NFKBIA"
"ENSG00000130589",1905.05396312717,5.00620244022875,0.169374666916973,2.89303766882246e-193,3.01150756136074e-190,"HELZ2"
"ENSG00000163874",1086.27078528525,5.21006413409244,0.177767596466617,5.48756340967127e-190,5.44026583933077e-187,"ZC3H12A"
"ENSG00000123689",5408.37338323523,7.75451678819524,0.266786602938065,3.08037156654618e-187,2.9150116201784e-184,"G0S2"
"ENSG00000162645",1149.86552674843,4.53873475077634,0.157354731149773,3.35232032141652e-184,3.03443290311176e-181,"GBP2"
"ENSG00000126561",1524.11746278209,3.91389965213161,0.13588848289192,1.71053688421284e-182,1.48381947468447e-179,"STAT5A"
"ENSG00000137331",6757.74011617789,5.05135487550136,0.175932095940732,1.94678392591081e-182,1.62120378214148e-179,"IER3"
"ENSG00000145779",443.714939474956,5.16762674516098,0.182699710223422,2.43488029580182e-177,1.94968357224223e-174,"TNFAIP8"
"ENSG00000077150",1601.72668660686,3.73343165780552,0.131901845214228,2.81066597879195e-177,2.16723166712851e-174,"NFKB2"
"ENSG00000177189",1377.91945378308,3.67774381743303,0.130005527820751,4.06604626280446e-177,3.02325061233307e-174,"RPS6KA3"
"ENSG00000187479",2611.58886071914,6.88936129867558,0.250348799784059,2.9658933803809e-169,2.1292046305569e-166,"C11orf96"
"ENSG00000083799",1311.03358849623,3.39972254994166,0.125657776893896,3.32668324276513e-162,2.30860728103758e-159,"CYLD"
"ENSG00000121440",1268.39848025538,3.66319507381362,0.136520920965683,7.14477126417129e-160,4.798290095122e-157,"PDZRN3"
"ENSG00000104312",748.419977004364,5.21317486101002,0.195930488591089,1.59329910134667e-157,1.03659043721676e-154,"RIPK2"
"ENSG00000149289",726.313928738565,4.41226469080724,0.167721479100006,1.8295453273597e-153,1.15422133849399e-150,"ZC3H12C"
"ENSG00000167034",950.507830380338,4.49575390958521,0.172733506701229,2.72805814065805e-150,1.67045418912824e-147,"NKX3-1"
"ENSG00000068366",3417.14421715075,4.20647628061355,0.162250031371607,3.8025472709735e-149,2.26186376098278e-146,"ACSL4"
"ENSG00000026508",12285.1305152595,2.5323493843584,0.0984359000040897,7.67382735689665e-147,4.43781699286754e-144,"CD44"
"ENSG00000028277",467.501040322378,6.86007352811366,0.271591812874249,4.47889256524905e-141,2.52016390043027e-138,"POU2F2"
"ENSG00000010818",3338.86218951404,3.5003500917419,0.139652232872578,1.31709929573001e-139,7.21597111521134e-137,"HIVEP2"
"ENSG00000104635",7200.13180833879,3.24256412024977,0.130179329695802,1.56379900045468e-137,8.3478798437092e-135,"SLC39A14"
"ENSG00000110911",367.504204158308,2.559447965214,0.104129734301336,1.87028312520203e-134,9.73435609589526e-132,"SLC11A2"
"ENSG00000124201",3201.57536050264,2.77281480433565,0.112954008571283,4.94193759229812e-134,2.5094194813184e-131,"ZNFX1"
"ENSG00000163734",1849.0414498802,10.74398904443,0.444765881477732,1.28565720776025e-128,6.37288033532396e-126,"CXCL3"
"ENSG00000006210",1009.57635100457,6.67965378632318,0.281165975581179,7.87017478879921e-126,3.81044578902351e-123,"CX3CL1"
"ENSG00000159128",1107.83125197354,3.52753486245288,0.148852019784887,1.95435786393022e-125,9.24722190208254e-123,"IFNGR2"
"ENSG00000119508",1430.1393663971,6.37690557313717,0.269247787075824,2.58243091631701e-125,1.19474731659564e-122,"NR4A3"
"ENSG00000104856",452.383226634156,4.84202008766072,0.205198829280228,8.82294582408235e-125,3.99315019807762e-122,"RELB"
"ENSG00000136244",8552.47378259408,7.57150286216668,0.322523925486313,2.17597798142826e-123,9.63865650964998e-121,"IL6"
"ENSG00000104093",540.844187026924,2.69802835481488,0.114996768586677,8.17731408355224e-123,3.54673962303071e-120,"DMXL2"
"ENSG00000234883",233.496583185536,5.86104091611178,0.24935206491088,1.189722144211e-122,5.05486231027117e-120,"MIR155HG"
"ENSG00000173039",1653.03657359081,2.50916519774413,0.107883483667092,1.18377280450208e-120,4.92899320338574e-118,"RELA"
"ENSG00000251136",373.667501810292,3.42006447030008,0.147560558316471,1.00957141270057e-119,4.12122887078691e-117,"PARAIL"
"ENSG00000155287",356.068708830985,3.60013873606704,0.155714753698144,1.59165466859624e-119,6.37243433567408e-117,"SLC25A28"
"ENSG00000056558",1242.73372188093,6.42202843898614,0.279378209694619,4.62626332609477e-118,1.8172486072824e-115,"TRAF1"
"ENSG00000196878",2013.5371605849,5.24103348190976,0.230613717389091,1.06025068464419e-115,4.08765907474212e-113,"LAMB3"
"ENSG00000242247",758.534891102872,1.84384324481384,0.0813042350491981,2.50986856479939e-114,9.50053702737428e-112,"ARFGAP3"
"ENSG00000023445",762.95026482426,7.94995524659757,0.352833765013631,1.13484697042154e-112,4.2189962637868e-110,"BIRC3"
"ENSG00000159231",463.022760528126,3.70358396098547,0.165172850220878,1.49154197890293e-112,5.44779165943509e-110,"CBR3"
"ENSG00000171444",938.649262720949,3.04655695314466,0.137401907575497,4.84717800112443e-110,1.73988618630016e-107,"MCC"
"ENSG00000148344",470.300029668326,4.59337460860236,0.207502889534831,1.73708505827268e-109,6.12955488613202e-107,"PTGES"
"ENSG00000119900",611.139316651838,3.56504248993148,0.161247538403712,2.91962053962192e-109,1.01305966690648e-106,"OGFRL1"
"ENSG00000184371",9258.14309206287,3.73112517540832,0.169974514546648,7.13987081092194e-108,2.43680279364892e-105,"CSF1"
"ENSG00000123240",2176.56721853034,2.47049014180597,0.112738411204121,2.28088137616022e-107,7.65897893069027e-105,"OPTN"
"ENSG00000133805",817.445072305618,4.79803542039111,0.220038961645734,1.00548405791855e-106,3.32272580981053e-104,"AMPD3"
"ENSG00000145365",218.973308846869,4.13699283109779,0.189506208026128,1.66135943135383e-106,5.40435031271179e-104,"TIFA"
"ENSG00000003402",995.384445823819,2.74919810699615,0.126577135883768,1.2416035213121e-105,3.97676057079948e-103,"CFLAR"
"ENSG00000121060",1465.93218875784,3.35559491631181,0.155871877622171,2.94420401000709e-104,9.2871792855057e-102,"TRIM25"
"ENSG00000131435",489.033254028658,2.86374050066596,0.133323730640585,3.84770089220206e-103,1.17801889521698e-100,"PDLIM4"
"ENSG00000172817",505.443262072525,4.21703877648419,0.196268504497884,3.79399843704146e-103,1.17801889521698e-100,"CYP7B1"
"ENSG00000128274",739.580384253082,2.67527399587556,0.124888115134746,7.84934940297769e-103,2.36834210464627e-100,"A4GALT"
"ENSG00000080815",713.556571955653,1.91904285852883,0.0899494963043216,1.18894904744786e-101,3.53610431697387e-99,"PSEN1"
"ENSG00000117523",4563.01382467604,1.52688307423541,0.0720673403371149,5.65729666255051e-100,1.65886280588224e-97,"PRRC2C"
"ENSG00000006459",908.817212622561,3.50498563335346,0.166020075983529,8.0962082884378e-100,2.34104111606926e-97,"KDM7A"
"ENSG00000184014",1839.82341659398,2.41143092293449,0.114443132749822,9.65034725912464e-100,2.75219972037967e-97,"DENND5A"
"ENSG00000122641",7107.49816970734,5.29651193216469,0.253109699381436,2.2219975205799e-98,6.25131978120985e-96,"INHBA"
"ENSG00000085117",894.39555626624,2.8163114331308,0.135564771748053,6.24471816047909e-97,1.73345049844019e-94,"CD82"
"ENSG00000073756",7082.49823957669,7.31140732437276,0.352838378893798,1.43678643417327e-96,3.93584957540174e-94,"PTGS2"
"ENSG00000132613",818.850039914625,-2.85168110778051,0.138420454528289,2.64522453439699e-95,7.15206877683258e-93,"MTSS2"
"ENSG00000110047",1727.47960963348,2.63640545205182,0.130482347619916,1.82209894111416e-91,4.86336895577638e-89,"EHD1"
"ENSG00000086061",1286.60392849717,2.19306939887377,0.108869417551954,4.10844527522237e-91,1.08270534411208e-88,"DNAJA1"
"ENSG00000163840",887.71800462534,2.84742711183576,0.143200138887291,3.9969710304901e-89,1.04016174854717e-86,"DTX3L"
"ENSG00000008513",1321.51671556947,2.66044262067996,0.134307122473251,2.86821241952335e-88,7.37201411877242e-86,"ST3GAL1"
"ENSG00000125347",559.848571894004,3.87796779033654,0.196000780869128,3.17879112992692e-88,8.07064055292056e-86,"IRF1"
"ENSG00000120008",587.74884813587,1.59486097359379,0.0810498908957192,8.52756407312762e-87,2.13898019805354e-84,"WDR11"
"ENSG00000152518",880.01974865497,-3.23778886819935,0.164906169288528,8.96382979476686e-87,2.22164252972918e-84,"ZFP36L2"
"ENSG00000105339",674.232477626805,4.15143145302341,0.211883047534592,1.18135080598756e-86,2.89347557998294e-84,"DENND3"
"ENSG00000123908",2092.30752530309,1.92826020869557,0.100105873643215,2.08174178048487e-83,5.03950954975749e-81,"AGO2"
"ENSG00000254087",347.238951579444,3.19382582634486,0.166187458149216,2.78406050416649e-83,6.66222478577496e-81,"LYN"
"ENSG00000152484",553.381436519533,3.09238307431279,0.160975203681056,4.46861935655832e-83,1.05718393618395e-80,"USP12"
"ENSG00000162924",212.08569081963,3.40671964430114,0.177949665148321,1.4132247466584e-82,3.30583438209902e-80,"REL"
"ENSG00000060491",590.650886569593,2.27970213424221,0.119275154784136,2.19524302979608e-82,5.07808495970273e-80,"OGFR"
"ENSG00000157933",1266.73062588218,-1.86426503437475,0.0974826471080002,3.37197140044485e-82,7.71440358086389e-80,"SKI"
"ENSG00000108691",2016.78363995133,4.4779688995311,0.235174377642685,5.37964162820817e-82,1.2173778158442e-79,"CCL2"
"ENSG00000143514",786.868591360959,2.8181198331124,0.148237472704647,1.22970862991459e-81,2.75282838346148e-79,"TP53BP2"
"ENSG00000112137",305.760273286707,3.4588449783567,0.182415528448949,2.59120746407425e-81,5.73897321218743e-79,"PHACTR1"
"ENSG00000137309",2194.98023417381,3.46389344108978,0.182792149498135,3.54246068914839e-81,7.76320937761899e-79,"HMGA1"
"ENSG00000123609",256.672951193851,3.10114010192268,0.164241429972559,1.1160987929094e-80,2.42042299683134e-78,"NMI"
"ENSG00000107338",187.854624942414,3.83039316037924,0.202940332043952,1.32133380927699e-80,2.83596377065336e-78,"SHB"
"ENSG00000168389",206.719399786591,5.149788056131,0.273619796924513,7.8425070628608e-80,1.66605259736427e-77,"MFSD2A"
"ENSG00000166401",176.3088604954,2.91337621033504,0.155199997441704,1.51381854068359e-79,3.183453353383e-77,"SERPINB8"
"ENSG00000136048",1443.88761747585,3.38958331195322,0.181025881249103,2.66582571702473e-79,5.54998256027379e-77,"DRAM1"
"ENSG00000059378",312.234077668156,3.99837406277078,0.21441860617891,1.48035541084046e-78,3.05143755428589e-76,"PARP12"
"ENSG00000139318",919.93672263034,3.47055263060812,0.187128499316636,6.89239204684773e-78,1.40679127473846e-75,"DUSP6"
"ENSG00000118523",8845.37275723492,-4.89640056846633,0.26408791370929,7.48646069266912e-78,1.5132099530163e-75,"CCN2"
"ENSG00000168398",652.293597869928,4.02387650274579,0.218445766556824,4.18007431711181e-77,8.3677853084568e-75,"BDKRB2"
"ENSG00000140464",998.463857713406,2.44149690108621,0.132309678326981,6.66998482576295e-77,1.32249918178627e-74,"PML"
"ENSG00000134986",251.428276087603,-3.05569197229372,0.165830923771331,9.13754589721206e-77,1.79466573617036e-74,"NREP"
"ENSG00000168246",414.227671860988,2.38080526130132,0.12913626525483,9.9606693506299e-77,1.93804836645574e-74,"UBTD2"
"ENSG00000128284",656.001628659886,4.6455721277599,0.252877247370699,1.50558816001562e-76,2.90229999105233e-74,"APOL3"
"ENSG00000107968",616.11031660807,3.90137178513469,0.212370545552085,1.53391157290785e-76,2.92977110425399e-74,"MAP3K8"
"ENSG00000091527",1556.42452240505,1.66240031519328,0.0903958659837859,3.50320939256526e-76,6.63030148580147e-74,"CDV3"
"ENSG00000127124",483.734790482382,3.1356440160933,0.171056023938963,5.28286450252829e-76,9.90846451154383e-74,"HIVEP3"
"ENSG00000101347",341.842185306817,3.8307414635085,0.211126223281796,8.11491569626061e-75,1.50843240964687e-72,"SAMHD1"
"ENSG00000088826",808.964899508757,3.97845646263332,0.220691085336719,9.82794092376671e-74,1.81068939904336e-71,"SMOX"
"ENSG00000138166",581.934093407115,3.90139955672355,0.216655772768511,9.98254596794552e-74,1.82304056584787e-71,"DUSP5"
"ENSG00000134326",246.184197265556,6.8140896200423,0.379732743218881,7.59015834070895e-73,1.37408266517582e-70,"CMPK2"
"ENSG00000113504",853.462497374198,3.32639566037779,0.185838972476742,1.06201113636391e-72,1.9060353317207e-70,"SLC12A7"
"ENSG00000055208",723.921649332021,1.72336594172191,0.0962312939285672,2.00533210450359e-72,3.56829137467182e-70,"TAB2"
"ENSG00000143995",220.972166413728,4.3806447620294,0.246211323707297,3.56661986069339e-72,6.23978646048535e-70,"MEIS1"
"ENSG00000025708",503.645915999481,3.99745919434335,0.2244129270636,3.55444241469914e-72,6.23978646048535e-70,"TYMP"
"ENSG00000185022",783.915419929786,2.93367617737743,0.164767437623534,6.37104105342401e-72,1.10532253076029e-69,"MAFF"
"ENSG00000145555",3170.32172574306,2.13841317856785,0.120076716984707,7.58240446011236e-72,1.30461221863702e-69,"MYO10"
"ENSG00000137834",303.049288214779,-4.6307186151205,0.258825313260238,9.3555470644658e-72,1.59650110110749e-69,"SMAD6"
"ENSG00000116514",757.244313361111,3.75928947954548,0.212338025682678,5.06966681707698e-71,8.58092629794518e-69,"RNF19B"
"ENSG00000118263",302.067524709082,-3.03110680260099,0.171155757090341,5.70020528857593e-71,9.57036886313406e-69,"KLF7"
"ENSG00000161791",1190.89244001246,3.03884165252827,0.172019020089827,7.68288540893578e-71,1.27959993062907e-68,"FMNL3"
"ENSG00000185507",199.538143997988,4.20476762794845,0.238163799066442,1.10616241278776e-70,1.82771391046258e-68,"IRF7"
"ENSG00000160326",579.641869724753,3.34965830021044,0.190588733172399,2.74152137198774e-70,4.4941522396388e-68,"SLC2A6"
"ENSG00000136754",481.622255072422,2.15528598417323,0.122495466725868,4.58328020699102e-70,7.45463364291766e-68,"ABI1"
"ENSG00000119917",1800.15500951735,5.92435502472515,0.338070151035864,6.13826567605021e-70,9.90639946586739e-68,"IFIT3"
"ENSG00000131669",1247.19395588693,3.87264574396609,0.221037320106306,9.73730094359526e-70,1.55939129495931e-67,"NINJ1"
"ENSG00000172183",235.579869750814,4.32268436381986,0.24715166130541,1.16120539526386e-69,1.84543016213727e-67,"ISG20"
"ENSG00000133961",805.380839060051,1.83782173092487,0.104914730875088,2.5004820721693e-69,3.94375274700701e-67,"NUMB"
"ENSG00000168394",539.163700732694,3.23200088549825,0.185925634263866,8.03131964092369e-69,1.25717326018339e-66,"TAP1"
"ENSG00000131459",1418.43990653807,3.41129638946879,0.196175926001987,8.83549804618368e-69,1.37273308823506e-66,"GFPT2"
"ENSG00000137575",1177.36990999926,2.57950145866322,0.148659113417043,2.68570991685274e-68,4.14176257473757e-66,"SDCBP"
"ENSG00000067066",957.528458327655,2.5696075659363,0.148397326867251,3.41567419626408e-68,5.22874419794279e-66,"SP100"
"ENSG00000160710",2463.0804554257,1.76523012888965,0.10182277443916,6.07676563782573e-68,9.23446597181707e-66,"ADAR"
"ENSG00000154640",251.753341773969,2.46967131064325,0.142928250103399,8.28072651785531e-68,1.24924960416833e-65,"BTG3"
"ENSG00000075618",1375.40803011494,-1.93740425108338,0.112119889437519,1.15203338760698e-67,1.72548079831581e-65,"FSCN1"
"ENSG00000188786",281.322470099639,2.01373044595525,0.116695261963546,1.20835975921502e-67,1.79691727336411e-65,"MTF1"
"ENSG00000138642",343.810361248267,5.16936699111226,0.300257088893875,1.45003835499068e-67,2.14101762500362e-65,"HERC6"
"ENSG00000111885",1258.26674247791,2.26843333235333,0.131880672454937,3.67412365670491e-67,5.38673101471404e-65,"MAN1A1"
"ENSG00000146648",2365.938445093,2.47021078362972,0.143643070768694,3.74776064079131e-67,5.45626774689751e-65,"EGFR"
"ENSG00000140406",471.727643947694,2.69643933287323,0.157154487073064,5.09963541171988e-67,7.37286872476363e-65,"TLNRD1"
"ENSG00000158470",534.829598870491,1.89571658192174,0.110398544634104,6.19304473498098e-67,8.89193091983235e-65,"B4GALT5"
"ENSG00000144802",1406.72699795947,3.59825359899835,0.21210018287001,1.37581395793717e-65,1.96185416371876e-63,"NFKBIZ"
"ENSG00000122862",397.158134892163,3.47327871173349,0.205276353409352,3.17453219026614e-65,4.49595820878577e-63,"SRGN"
"ENSG00000102096",181.943952764615,3.80791445049161,0.225394112055297,4.70454548177619e-65,6.61783326926342e-63,"PIM2"
"ENSG00000117228",747.243779079794,4.36753344309301,0.260117310469037,1.96915914076726e-64,2.75140430547877e-62,"GBP1"
"ENSG00000138685",1266.62930010337,2.95017502225955,0.175428405059325,2.13790695633852e-64,2.96727232826745e-62,"FGF2"
"ENSG00000198742",323.650444233852,1.74034546745899,0.103227374804411,2.1540029103392e-64,2.96981368148025e-62,"SMURF1"
"ENSG00000175040",1153.91304557259,3.97598373775645,0.237409649618505,3.58139051570319e-64,4.90532691752794e-62,"CHST2"
"ENSG00000198604",433.554749254501,2.13988477214036,0.127417061408239,3.8152625311204e-64,5.19150004152912e-62,"BAZ1A"
"ENSG00000179630",194.413930482538,3.31066396190398,0.197687692667906,4.00861242478547e-64,5.41917545919537e-62,"LACC1"
"ENSG00000198018",440.918099128737,2.05204216173198,0.122374858429524,8.35087669516111e-64,1.12165743171974e-61,"ENTPD7"
"ENSG00000013374",636.561193668828,2.01665969385758,0.120732030747646,2.30303750571044e-63,3.07352165585806e-61,"NUB1"
"ENSG00000157601",1926.44778335294,6.56509958681243,0.395683135776946,5.56265913559111e-63,7.37636946139308e-61,"MX1"
"ENSG00000102172",735.30249331567,2.71253920430631,0.163192089293134,5.86275719534502e-63,7.72511025632202e-61,"SMS"
"ENSG00000181381",283.882168923623,4.70211906721723,0.284446078518831,1.35543025036109e-62,1.77476115611745e-60,"DDX60L"
"ENSG00000135899",401.704004118968,3.42921930427,0.208117063090627,4.29111829593264e-62,5.58354948768885e-60,"SP110"
"ENSG00000147454",1597.02366497975,2.83244731538495,0.171936624595244,6.62389376902925e-62,8.56539406070932e-60,"SLC25A37"
"ENSG00000167207",210.790780194061,6.95573784479897,0.422353473554496,8.08390063069817e-62,1.03888103228707e-59,"NOD2"
"ENSG00000125730",157.137196043564,4.92957666822627,0.299556937688628,1.05041658320303e-61,1.34163330341741e-59,"C3"
"ENSG00000068079",261.171999403625,3.07227148897497,0.188069535163537,1.75292672489952e-61,2.22525496863921e-59,"IFI35"
"ENSG00000170577",134.216484412833,-3.50519971884843,0.215411425560639,6.97163926954972e-61,8.79651866380338e-59,"SIX2"
"ENSG00000065308",1654.1988193008,-2.5792429948524,0.158183341223226,8.3766456412181e-61,1.05056256388265e-58,"TRAM2"
"ENSG00000116044",1194.17737433216,1.51611610914967,0.0926798956662693,9.62774507985816e-61,1.20023966956627e-58,"NFE2L2"
"ENSG00000131323",410.856802249053,1.754038233871,0.107600719036907,2.16997416364875e-60,2.6890888162502e-58,"TRAF3"
"ENSG00000008294",1815.54327939858,1.70983181857541,0.104863967059837,2.20713748182055e-60,2.71895829787113e-58,"SPAG9"
"ENSG00000170142",362.079635019281,2.47493659581048,0.152285575631087,2.55697111379197e-60,3.1130749484231e-58,"UBE2E1"
"ENSG00000151748",790.24844164027,2.71925474556101,0.167374002051654,2.54923056576997e-60,3.1130749484231e-58,"SAV1"
"ENSG00000153827",1805.98430131209,1.01507965797826,0.0622392421564824,4.20804707125624e-60,5.09344953351649e-58,"TRIP12"
"ENSG00000120217",270.218905092827,8.12365849640128,0.498310168727466,6.00973186489575e-60,7.23217385521761e-58,"CD274"
"ENSG00000180447",247.467289896067,-2.94918635759032,0.182866658446352,1.72590095899562e-59,2.06503057846723e-57,"GAS1"
"ENSG00000100739",174.962570804029,3.90629038742785,0.243229022636792,2.04784051985369e-59,2.43622810187623e-57,"BDKRB1"
"ENSG00000096063",410.608623011329,1.73121719490186,0.107154709640259,2.56535967116986e-59,3.03455812466393e-57,"SRPK1"
"ENSG00000173846",423.123001405946,2.96126859338126,0.185202317455635,7.75452613771587e-59,9.12098755147496e-57,"PLK3"
"ENSG00000127947",634.254231982891,1.93121422308355,0.120207096433345,1.01853800084277e-58,1.19128891233403e-56,"PTPN12"
"ENSG00000123094",662.12239142966,2.16846044929098,0.135316767857172,1.28310741889539e-58,1.49234711474766e-56,"RASSF8"
"ENSG00000114784",387.755260970042,3.0847557986416,0.193937994732078,1.44147318901122e-58,1.66722390677914e-56,"EIF1B"
"ENSG00000137462",431.19108067662,8.01276518990387,0.500756359703134,2.05690568591513e-58,2.36589610359486e-56,"TLR2"
"ENSG00000054267",325.654851062675,1.53839156641363,0.0960158634621796,2.07405651846878e-58,2.37251553065942e-56,"ARID4B"
"ENSG00000164949",1267.18319145337,3.47821399904802,0.218382232323037,3.08879432720768e-58,3.51396771028069e-56,"GEM"
"ENSG00000151893",599.054037667639,1.80588182430739,0.112984857609933,3.91968166330458e-58,4.43499198632271e-56,"CACUL1"
"ENSG00000108700",306.407224650247,8.86706724875884,0.555629357010215,4.60704421682223e-58,5.18454343513633e-56,"CCL8"
"ENSG00000115738",1062.90164790952,3.74212976916801,0.235409669125677,4.93252122394697e-58,5.52097630975011e-56,"ID2"
"ENSG00000164283",1389.42989511299,7.65351225010277,0.482149421997629,5.469781311951e-58,6.08959236008064e-56,"ESM1"
"ENSG00000163694",159.940418467272,5.28900536287413,0.332416130647657,5.64361934796006e-58,6.24970804282875e-56,"RBM47"
"ENSG00000128590",553.750067820488,3.10771042621255,0.195417512065443,6.26438484527322e-58,6.9004353488753e-56,"DNAJB9"
"ENSG00000132003",272.496557251795,2.7341147566728,0.171985811427986,8.42141314644105e-58,9.22765264714506e-56,"ZSWIM4"
"ENSG00000164142",395.440178687953,3.55027066166414,0.223800748234258,1.0824946680293e-57,1.17991918815194e-55,"FHIP1A"
"ENSG00000137216",629.005547082354,2.07632332109886,0.131336753560722,3.72065968036877e-57,4.03439655654153e-55,"TMEM63B"
"ENSG00000119280",827.441592974257,1.92342021258013,0.121732491239134,4.90525672763608e-57,5.29132330635521e-55,"C1orf198"
"ENSG00000260231",337.52809747664,3.94118238706461,0.250587334638353,6.31006303011725e-57,6.77160836206242e-55,"KDM7A-DT"
"ENSG00000143507",284.720010473182,3.03557877929566,0.192721448501947,8.24102935233825e-57,8.79846103006821e-55,"DUSP10"
"ENSG00000134470",143.891782087398,4.68355456925287,0.298100752201794,1.39818526950999e-56,1.48514383295554e-54,"IL15RA"
"ENSG00000121797",181.927891093901,6.34154543559091,0.403351448848787,2.09214071193478e-56,2.21097855237412e-54,"CCRL2"
"ENSG00000125384",418.899116169517,2.92720899098329,0.186908992833613,2.78325328847093e-56,2.92649243498366e-54,"PTGER2"
"ENSG00000157613",770.065389852337,-2.06695144539406,0.131739895752934,3.35168208899661e-56,3.50646579953872e-54,"CREB3L1"
"ENSG00000205502",194.143810216267,7.90072727425943,0.502428795475246,1.17930149290235e-55,1.2275938890367e-53,"C2CD4B"
"ENSG00000171608",198.104546581499,2.72531013396908,0.174855645827217,2.95885443901903e-55,3.06469604805658e-53,"PIK3CD"
"ENSG00000019144",1061.54361619648,-1.20139535870564,0.077178198674527,5.52961883568853e-55,5.69906606634651e-53,"PHLDB1"
"ENSG00000107249",1419.31218410037,2.34752010893469,0.151655556820546,6.60612461195694e-55,6.77502011311978e-53,"GLIS3"
"ENSG00000055332",853.993438981542,2.13100367571659,0.138245608002996,1.799650935758e-54,1.83661435448754e-52,"EIF2AK2"
"ENSG00000132530",332.849881964878,3.94161350910004,0.257433710627254,5.01544082081063e-54,5.09348597309544e-52,"XAF1"
"ENSG00000171791",252.706231296513,3.06971245446845,0.200426756860663,7.84245355144723e-54,7.92582720813495e-52,"BCL2"
"ENSG00000196396",563.883288216583,1.85388181665172,0.121227400504924,1.67714606882949e-53,1.68678763318653e-51,"PTPN1"
"ENSG00000156011",1864.35102724648,1.51252389437048,0.0987111128323109,2.36673404239112e-53,2.36889596291061e-51,"PSD3"
"ENSG00000152778",283.74237013372,3.26118580031524,0.214634457493959,3.26231664238212e-53,3.24967321424657e-51,"IFIT5"
"ENSG00000140379",210.009517143243,8.20141092646752,0.530560607237753,5.47765396528448e-53,5.43044180491703e-51,"BCL2A1"
"ENSG00000117594",179.988143091271,4.88835933592727,0.3235808257296,8.89761411107164e-53,8.77911981888154e-51,"HSD11B1"
"ENSG00000072364",2174.00853298973,1.32542077756209,0.0870956881567301,1.07628901687199e-52,1.05694627557821e-50,"AFF4"
"ENSG00000177409",1097.90803205161,3.4507568006908,0.22839314890184,1.2206712058537e-52,1.19310581383419e-50,"SAMD9L"
"ENSG00000198535",152.932742275998,7.48810524083868,0.493350767704977,1.33908416870483e-52,1.30272865926476e-50,"C2CD4A"
"ENSG00000157978",192.156714434336,-2.58041602983882,0.170546762430255,1.38036403627277e-52,1.33664180796106e-50,"LDLRAP1"
"ENSG00000007237",1771.19095109623,3.57549723043929,0.237296471896281,2.14367569339472e-52,2.06616593799929e-50,"GAS7"
"ENSG00000115641",444.314721987591,-3.83146762800021,0.255249246232191,2.99204787880529e-52,2.87057349257361e-50,"FHL2"
"ENSG00000146232",128.688984202209,3.30028338508055,0.219295330294646,4.77332651354041e-52,4.55852682043109e-50,"NFKBIE"
"ENSG00000115267",520.303315194479,6.12974356919196,0.409046216976679,6.47669649878853e-52,6.15700202777527e-50,"IFIH1"
"ENSG00000081041",3378.43908490082,11.377577262577,0.760194871636183,1.24569523587261e-51,1.17882405071053e-49,"CXCL2"
"ENSG00000137449",409.466477674511,2.2698048665705,0.15143471007914,1.36079950991613e-51,1.28192239805176e-49,"CPEB2"
