#Transcript position	Transcript coverage profile
0.0	0.18344803348027633
1.0	0.016780024802425686
2.0	0.06683691368474598
3.0	0.033880550563584806
4.0	0.06029088994482644
5.0	0.042910559404633224
6.0	0.021801722084022087
7.0	0.04647948998063304
8.0	0.019383244008204313
9.0	0.018505822408404052
10.0	0.02769078496289199
11.0	0.033077456776118536
12.0	0.00985375993055241
13.0	0.01113054722545789
14.0	0.015374554832851696
15.0	0.005251066622907778
16.0	0.036574176242782
17.0	0.011040872228468663
18.0	0.016948889808251544
19.0	0.017301750673017237
20.0	0.04186406975755449
21.0	0.030087131345195472
22.0	0.035386343237472584
23.0	0.015080541860531989
24.0	0.024711582533607793
25.0	0.019574381371431377
26.0	0.004640371229698376
27.0	0.028364917213245997
28.0	0.038213939835139245
29.0	0.019610672282408512
30.0	0.011653122128807977
31.0	0.04179000246292087
32.0	0.007909626903613003
33.0	0.03028798560713332
34.0	0.023488193508714485
35.0	0.0
36.0	0.002611818478615736
37.0	0.00983998930892525
38.0	0.02385549587423974
39.0	0.019861113782746444
40.0	0.01260246098324151
41.0	0.018012108212069364
42.0	0.01677852023324594
43.0	0.009026197074109371
44.0	0.01448607907999347
45.0	0.011715839990355512
46.0	0.017766996827004028
47.0	0.02986273286844089
48.0	0.017896395573785563
49.0	0.018745922178242582
50.0	0.007666647821662883
51.0	0.015027142776640306
52.0	0.024271060249291966
53.0	0.035368091409070115
54.0	0.025733158161556847
55.0	0.033861219225613484
56.0	0.054843214838913544
57.0	0.06122565581498425
58.0	0.043300715679692035
59.0	0.013250305769163615
60.0	0.010247362646409335
61.0	0.0
62.0	0.016291313966439527
63.0	0.014849925132903834
64.0	0.020442475719599455
65.0	0.02437721611340188
66.0	0.023754730764509444
67.0	0.05678704530124843
68.0	0.04785974925586062
69.0	0.026361735302165477
70.0	0.029974937330283488
71.0	0.014476021761506022
72.0	0.01728239708689889
73.0	0.014492874350463179
74.0	0.015635384040445677
75.0	0.013303191668917094
76.0	0.004437869822485207
77.0	0.025950187144041972
78.0	0.0018385840361100705
79.0	0.0020655060489820007
80.0	0.01040573789407221
81.0	0.01154103492414
82.0	0.020737560326627782
83.0	0.014200878653654929
84.0	0.012587040643336041
85.0	3.363605785401951E-4
86.0	0.01108133903835909
87.0	0.02391328456571306
88.0	0.006852041732354385
89.0	0.011707419163348772
90.0	0.012159235880483607
91.0	0.015091094331339578
92.0	0.013706347422549149
93.0	0.045055893717195664
94.0	0.03831736820966405
95.0	0.042291884543206155
96.0	0.057214559447996007
97.0	0.04989383717934552
98.0	0.0649760424016084
99.0	0.04351536372827305
