"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene"
"ENSG00000075624",14804.1560525172,-1.69920464918465,0.0982851535240824,3.66441319321757e-68,6.60180680890078e-64,"ACTB"
"ENSG00000087303",421.73131439735,-2.77772570212483,0.164639353565536,2.95445207401298e-65,2.66137042827089e-61,"NID2"
"ENSG00000196230",2981.92989788929,-1.73971970151469,0.119869425417554,9.34865840123115e-49,5.61418099188601e-45,"TUBB"
"ENSG00000130589",1905.05396312717,-2.24730085831388,0.164242303787053,8.46031182863661e-44,3.81052444761793e-40,"HELZ2"
"ENSG00000123416",1197.11952335441,-2.12391831923105,0.160925062184902,5.4289342044104e-41,1.95615357253316e-37,"TUBA1B"
"ENSG00000167553",1104.72019894079,-1.87187830562311,0.144719360404101,2.31627793836487e-39,6.95501055626359e-36,"TUBA1C"
"ENSG00000198804",19760.544289319,-1.58189164169807,0.123255329048853,7.35067096235927e-39,1.89185268654092e-35,"MT-CO1"
"ENSG00000183010",404.635071464168,2.06739863160769,0.162591079173585,7.38163400632879e-38,1.66234397822524e-34,"PYCR1"
"ENSG00000167552",919.472394808965,-2.68012004613939,0.215216211651696,7.14515937471217e-37,1.43030212549794e-33,"TUBA1A"
"ENSG00000140092",598.208494389815,-1.75498662834578,0.147852079419278,1.24771212298474e-33,2.24787816076931e-30,"FBLN5"
"ENSG00000137267",241.373843350849,-2.42335573406799,0.208926844852204,2.41676384505016e-32,3.95821976658397e-29,"TUBB2A"
"ENSG00000184009",11749.8003139894,-1.72911911585075,0.152932345483692,8.71592605149144e-31,1.30855103119725e-27,"ACTG1"
"ENSG00000213719",1156.32011194291,-0.921079232990289,0.0818733256050169,3.26734232662381e-30,4.20460281117533e-27,"CLIC1"
"ENSG00000147065",3411.82691895843,-0.846462636829878,0.0751357786672616,3.11740751251359e-30,4.20460281117533e-27,"MSN"
"ENSG00000147852",301.072183606109,1.6053113491829,0.144941274176733,8.31769551883494e-30,9.36572515420814e-27,"VLDLR"
"ENSG00000133030",1680.20402740118,-0.939031975346916,0.0840517200684973,8.23750206042809e-30,9.36572515420814e-27,"MPRIP"
"ENSG00000088325",407.26951886781,-3.07839259383601,0.282881311489235,3.86254612285658e-29,4.09339005584613e-26,"TPX2"
"ENSG00000183856",239.645364663526,-3.64378749271756,0.341686241437688,7.87169230184903e-28,7.87868936167289e-25,"IQGAP3"
"ENSG00000101347",341.842185306817,-2.15165991185738,0.20220121321123,1.04468881153056e-27,9.90584927817609e-25,"SAMHD1"
"ENSG00000157933",1266.73062588218,1.04293218339315,0.0985746109619921,4.40105808655649e-27,3.96447312437008e-24,"SKI"
"ENSG00000140464",998.463857713406,-1.36942484922127,0.130981968132581,8.6562291579191e-27,7.42622021471764e-24,"PML"
"ENSG00000198938",8461.11547972584,-1.20078929042552,0.115267495074617,1.38281761979671e-26,1.1324019199208e-23,"MT-CO3"
"ENSG00000085733",2188.12279489682,-0.735955853259786,0.0700937067488106,1.79735055557281e-26,1.40787250474782e-23,"CTTN"
"ENSG00000138035",172.365176929249,-2.35289942781986,0.227080344974284,2.05859583129384e-26,1.54531927069124e-23,"PNPT1"
"ENSG00000106624",10312.1775672407,-1.24947979626493,0.120680558002208,3.16353615220277e-26,2.2797706927234e-23,"AEBP1"
"ENSG00000106785",175.323646125409,-2.63362625426974,0.255364376312021,3.32293102779932e-26,2.30253559218587e-23,"TRIM14"
"ENSG00000197043",1345.57239336183,-0.98553878152944,0.0951089790725141,4.73724978298311e-26,3.1609737811194e-23,"ANXA6"
"ENSG00000108700",306.407224650247,-3.8991352526124,0.381767587486311,6.59302658483978e-26,4.24214167687405e-23,"CCL8"
"ENSG00000135899",401.704004118968,-2.06592017192935,0.203262705576041,1.63417277378251e-25,1.01521574801606e-22,"SP110"
"ENSG00000078808",1291.99581111168,-0.776984958242062,0.0776538000915672,2.76017896190011e-24,1.65757947258642e-21,"SDF4"
"ENSG00000197747",1395.40599222245,-1.03915206773398,0.104738688994708,3.55010792277619e-24,2.06318530118503e-21,"S100A10"
"ENSG00000184979",131.251758215658,-3.06168240636097,0.313961674779754,8.39271522798443e-24,4.72509867335524e-21,"USP18"
"ENSG00000163697",294.815793039898,1.19103164012167,0.12209946297142,2.16613265109701e-23,1.18257714673223e-20,"APBB2"
"ENSG00000170004",1366.43819790248,-0.795972017708561,0.0813521409506844,2.26724184720417e-23,1.20137144468325e-20,"CHD3"
"ENSG00000176890",313.074649611765,-2.47252229580224,0.256415408460631,3.01009096728114e-23,1.5494228247582e-20,"TYMS"
"ENSG00000168542",13790.2706153444,-2.01831485671291,0.209401505528733,3.4506965726296e-23,1.72688192923597e-20,"COL3A1"
"ENSG00000171241",122.256242442351,-3.47539695771402,0.363098979025749,4.59236556375141e-23,2.23610967558231e-20,"SHCBP1"
"ENSG00000206190",455.15021614028,-1.53763869589515,0.160414230829314,4.86218181918097e-23,2.30518599090432e-20,"ATP10A"
"ENSG00000138180",111.922289718233,-4.08326354553772,0.42274977612348,5.50162523749308e-23,2.54146872509424e-20,"CEP55"
"ENSG00000060491",590.650886569593,-1.10975911439016,0.115910913517097,1.03629830623906e-22,4.66748757130072e-20,"OGFR"
"ENSG00000100625",154.82339501799,1.84136424643262,0.192162482422218,1.24711596130312e-22,5.48001003874074e-20,"SIX4"
"ENSG00000188229",861.094413127481,-1.54090041008289,0.162234715217014,1.64516507044488e-22,7.05697474027022e-20,"TUBB4B"
"ENSG00000143549",1197.30512104971,-0.735791941701564,0.0771538865060484,3.05830769336463e-22,1.28135980008505e-19,"TPM3"
"ENSG00000164294",605.783694783398,1.41794694161203,0.150751398105183,3.91886645246588e-22,1.60459768199148e-19,"GPX8"
"ENSG00000142089",1239.4523578112,-1.37129390592437,0.146473576281176,7.04051491113145e-22,2.8187092586432e-19,"IFITM3"
"ENSG00000101057",102.836199218684,-3.01899349530822,0.323889445117253,7.5308784625957e-22,2.94948492135052e-19,"MYBL2"
"ENSG00000163840",887.71800462534,-1.31285083541535,0.140660521685802,8.67874436901848e-22,3.32672890536674e-19,"DTX3L"
"ENSG00000198727",13644.9321954951,-1.12639419055545,0.120786566401662,1.2611300179425e-21,4.73344133401085e-19,"MT-CYB"
"ENSG00000011426",388.448586456985,-2.96736574896471,0.322123885293517,1.43806734042226e-21,5.28739208266274e-19,"ANLN"
"ENSG00000138496",335.639608851158,-1.69070869143258,0.182655048879269,1.47314701306412e-21,5.30804331747263e-19,"PARP9"
"ENSG00000055332",853.993438981542,-1.26612867113657,0.137283063461892,2.55626633129303e-21,9.03013612246573e-19,"EIF2AK2"
"ENSG00000134057",155.535164403114,-2.76554053250764,0.302809441275054,3.4100658612262e-21,1.1814566645356e-18,"CCNB1"
"ENSG00000198888",8987.33924702331,-0.727799863822589,0.0787327470248193,4.39981196300293e-21,1.49560400614077e-18,"MT-ND1"
"ENSG00000198899",6682.37442547945,-1.08814085220532,0.119397754376564,9.02426067413414e-21,3.01076074639261e-18,"MT-ATP6"
"ENSG00000068489",118.968160524778,-2.39513636542169,0.265428734114288,1.01615576274557e-20,3.32855676756803e-18,"PRR11"
"ENSG00000140853",208.997280682774,-2.03603813211368,0.227154681972663,1.77963422282706e-20,5.72533752829505e-18,"NLRC5"
"ENSG00000175063",109.114757234551,-4.4613047088012,0.500896702276115,1.83184940850192e-20,5.78992963922291e-18,"UBE2C"
"ENSG00000120129",449.020262663567,-2.48912407249153,0.278858720775075,2.54600675467733e-20,7.90842374004599e-18,"DUSP1"
"ENSG00000172936",307.377072306017,-1.70686831831638,0.191984026174208,3.88118551878069e-20,1.18514302214158e-17,"MYD88"
"ENSG00000181381",283.882168923623,-2.37865862353072,0.26876063558286,4.84054407650104e-20,1.45345403470404e-17,"DDX60L"
"ENSG00000075218",114.633849326347,-3.3835006859766,0.386658123200167,6.86482024649331e-20,2.02748527148891e-17,"GTSE1"
"ENSG00000117228",747.243779079794,-2.25811129900424,0.256552813963904,7.65798460569567e-20,2.18994048660656e-17,"GBP1"
"ENSG00000089685",153.285046491115,-2.98011619819086,0.337992255468792,7.60185118154863e-20,2.18994048660656e-17,"BIRC5"
"ENSG00000167460",3538.67834460957,-1.14596044286803,0.129275029752106,7.89081095545465e-20,2.22126328396048e-17,"TPM4"
"ENSG00000244405",311.00990473751,0.976127399474717,0.109884408281308,9.09261422330871e-20,2.52019288995584e-17,"ETV5"
"ENSG00000148773",1438.6245603795,-3.05256045706917,0.348505579745303,1.00153826756593e-19,2.73389597401028e-17,"MKI67"
"ENSG00000172183",235.579869750814,-2.00993531762872,0.229271411114256,1.02600842108575e-19,2.75889070362402e-17,"ISG20"
"ENSG00000134326",246.184197265556,-2.67990053707743,0.306856905210199,1.21702832659978e-19,3.22440916647377e-17,"CMPK2"
"ENSG00000116717",195.999078127387,1.96831674961264,0.224008554080979,1.46683192822e-19,3.82991942301616e-17,"GADD45A"
"ENSG00000184575",1061.14172181396,1.50806894244163,0.173347269496514,2.59594132959693e-19,6.68121128485977e-17,"XPOT"
"ENSG00000168036",1952.66154957733,-0.737404756453138,0.0841649458406285,3.81563274969449e-19,9.4167725504789e-17,"CTNNB1"
"ENSG00000152931",46.4489341182028,-2.72633665095503,0.316682491103098,3.72952444326973e-19,9.4167725504789e-17,"PART1"
"ENSG00000126603",188.799146970216,1.88506844966789,0.218082517357149,3.80695970257032e-19,9.4167725504789e-17,"GLIS2"
"ENSG00000184014",1839.82341659398,-0.988320609563927,0.11387572272426,5.25517210094291e-19,1.27942135906199e-16,"DENND5A"
"ENSG00000196517",260.900361742539,2.11831485651751,0.246160528637233,5.7027000086241e-19,1.36986457807162e-16,"SLC6A9"
"ENSG00000100243",1222.0953866865,-0.830570790697247,0.0957944827798946,7.18442103200996e-19,1.7030859120091e-16,"CYB5R3"
"ENSG00000092841",1331.28911628472,-1.14967964833057,0.133991810639767,1.01400726028704e-18,2.36583405830666e-16,"MYL6"
"ENSG00000139926",1100.77354534915,1.55763741875735,0.18220214316181,1.02428428368073e-18,2.36583405830666e-16,"FRMD6"
"ENSG00000105939",983.218962745906,-1.41141454695716,0.165686787112757,1.30246060536836e-18,2.97026965396409e-16,"ZC3HAV1"
"ENSG00000105559",509.857877535366,-1.40744858593698,0.166454257319047,2.05333464984707e-18,4.6241096314556e-16,"PLEKHA4"
"ENSG00000146678",88.4260151134697,3.55359936011475,0.422698572271633,2.12920389935504e-18,4.73577005565191e-16,"IGFBP1"
"ENSG00000109320",1653.15135684719,-0.846946591453436,0.099223133475732,2.23334242932681e-18,4.90681673253071e-16,"NFKB1"
"ENSG00000136960",502.44655829779,-2.09492086105402,0.249188533431292,2.55319625638511e-18,5.54197394638966e-16,"ENPP2"
"ENSG00000110057",124.651746790627,-1.62825251055375,0.19380097163138,2.68801825329713e-18,5.76515914897632e-16,"UNC93B1"
"ENSG00000158270",387.807991632695,-1.88177788076883,0.225521018965817,4.3656453396516e-18,9.25311369872508e-16,"COLEC12"
"ENSG00000171621",390.733459171256,-1.5902852467045,0.191170114585703,5.94292266707245e-18,1.24497319499974e-15,"SPSB1"
"ENSG00000143870",1275.8667124102,-0.876568845011746,0.104436039765898,6.81984386576842e-18,1.41225640328372e-15,"PDIA6"
"ENSG00000188313",424.553633931116,-1.71337510442899,0.207188016823583,8.73402378173183e-18,1.76800193765933e-15,"PLSCR1"
"ENSG00000105281",1261.02809533534,1.66969946690202,0.201235804838746,8.67527735521976e-18,1.76800193765933e-15,"SLC1A5"
"ENSG00000117122",172.918370498858,-1.7014662862419,0.20618953839435,9.31003448382029e-18,1.86366201400563e-15,"MFAP2"
"ENSG00000104805",1698.14980202443,-0.78410211037547,0.0935589461257742,9.53295105981873e-18,1.8873147944362e-15,"NUCB1"
"ENSG00000138160",183.94942854397,-2.76071840728332,0.336236617129367,1.14236824846581e-17,2.23705503960436e-15,"KIF11"
"ENSG00000130813",254.279277933031,-1.55480986571005,0.188794577082172,1.22425573797869e-17,2.37163348122839e-15,"SHFL"
"ENSG00000130592",402.132326815848,-1.92166800632438,0.236694409950374,2.70734023441732e-17,5.18887677268749e-15,"LSP1"
"ENSG00000145730",1417.30930503621,-0.849120122464422,0.103045580413345,2.76652947336288e-17,5.24650473601112e-15,"PAM"
"ENSG00000173786",614.725617237681,-1.2629680067433,0.154789216158699,2.93257146205571e-17,5.50345911045789e-15,"CNP"
"ENSG00000130402",3122.14926864152,-0.741921440219215,0.0899392427943207,3.07057667234571e-17,5.70304219886395e-15,"ACTN4"
"ENSG00000136156",2462.30987917191,-0.92242696258644,0.11243226105806,3.1157650068246e-17,5.72792064928081e-15,"ITM2B"
"ENSG00000144642",165.702295184969,-1.64271106833462,0.202199721199596,3.33807314743735e-17,6.07461877012438e-15,"RBMS3"
"ENSG00000197694",3569.42590668722,-0.760298453052426,0.0922912693266944,3.56097441833333e-17,6.41545151206932e-15,"SPTAN1"
"ENSG00000138642",343.810361248267,-2.27568017166682,0.282970265702595,4.86951467532154e-17,8.68605706837553e-15,"HERC6"
"ENSG00000011465",6522.27231159976,-1.02903894641231,0.12696751319467,6.32112670580087e-17,1.11648449736969e-14,"DCN"
"ENSG00000078369",2143.85182975905,-0.486766327846728,0.0591889647197996,7.71872116966899e-17,1.35010175332773e-14,"GNB1"
"ENSG00000168785",231.079993249631,1.52437698662108,0.191194820534465,1.26545014990639e-16,2.19214902891476e-14,"TSPAN5"
"ENSG00000122641",7107.49816970734,-2.01847044348318,0.254505562556215,1.34154149464435e-16,2.30182967309644e-14,"INHBA"
"ENSG00000146457",1894.25108263231,-1.07936494779087,0.135373783990322,1.61715244880631e-16,2.74854891676364e-14,"WTAP"
"ENSG00000087460",2805.95787099563,-0.487480623773554,0.0599998770405559,1.71360691317339e-16,2.88526562128335e-14,"GNAS"
"ENSG00000177409",1097.90803205161,-1.7938708635818,0.228323262648572,2.43443939141407e-16,4.06100556256628e-14,"SAMD9L"
"ENSG00000115091",981.928145381296,-0.707240523029871,0.0883228740592261,2.46924154905965e-16,4.08127116952831e-14,"ACTR3"
"ENSG00000100226",439.033609226239,-0.952465914454793,0.120266976953902,2.84742558700101e-16,4.66356539776456e-14,"GTPBP1"
"ENSG00000188783",2283.29698471452,-1.34489137078322,0.170989204877049,2.92918354146562e-16,4.71180095384326e-14,"PRELP"
"ENSG00000230409",241.356926728422,1.33412215386043,0.169500919088324,2.92241422387159e-16,4.71180095384326e-14,NA
"ENSG00000067066",957.528458327655,-1.15549531295502,0.146841432583182,3.45208515517515e-16,5.4596651579373e-14,"SP100"
"ENSG00000112984",175.06763917361,-2.65122932315675,0.340853987721664,3.45471707373919e-16,5.4596651579373e-14,"KIF20A"
"ENSG00000117523",4563.01382467604,-0.573003204157735,0.0715945121811191,3.63704834536399e-16,5.69783156435458e-14,"PRRC2C"
"ENSG00000196305",1743.48973464289,0.815815312895215,0.103347488775933,5.04930400725098e-16,7.84209146505462e-14,"IARS1"
"ENSG00000162745",374.526465642735,-2.19446133604098,0.283737337032592,5.59589396362752e-16,8.61672014091567e-14,"OLFML2B"
"ENSG00000119917",1800.15500951735,-2.59004050088915,0.336775998608595,7.05161719744574e-16,1.07662657143375e-13,"IFIT3"
"ENSG00000183337",346.006716293911,1.21118612451865,0.15617900488328,8.72857546444982e-16,1.32146231569351e-13,"BCOR"
"ENSG00000166123",229.50902025803,1.8238516974763,0.235328699146041,9.12556441773976e-16,1.37005140458333e-13,"GPT2"
"ENSG00000013016",209.288276488514,1.31874678415643,0.170510653411055,1.05391668351951e-15,1.54368804636484e-13,"EHD3"
"ENSG00000173193",2469.60488570364,-0.991224193279696,0.1277285861241,1.0494604583938e-15,1.54368804636484e-13,"PARP14"
"ENSG00000176014",930.524910089331,-1.01569107928397,0.130881509022195,1.03989510030443e-15,1.54368804636484e-13,"TUBB6"
"ENSG00000128965",149.835173012337,2.52709452706766,0.330002087376945,1.15335205791395e-15,1.67570892543368e-13,"CHAC1"
"ENSG00000067225",8471.96298835566,-0.673349158192902,0.0860360108150842,1.18560296154735e-15,1.70878583641897e-13,"PKM"
"ENSG00000077549",1035.21437475905,-0.894855984305,0.115429523342676,1.22991209500042e-15,1.75658309242815e-13,"CAPZB"
"ENSG00000100196",336.485005691965,1.13465891153757,0.147040495230801,1.23826627852118e-15,1.75658309242815e-13,"KDELR3"
"ENSG00000160710",2463.0804554257,-0.78805730249924,0.101360619388058,1.3403268657193e-15,1.88651006349991e-13,"ADAR"
"ENSG00000136628",1100.30892649033,0.825302111871393,0.106571259278585,1.73719025911721e-15,2.42614106265547e-13,"EPRS1"
"ENSG00000122966",210.061250366471,-2.26531124425664,0.298900591757955,1.81793843174987e-15,2.51938298356966e-13,"CIT"
"ENSG00000067082",1686.92197830384,-1.39470707210342,0.18291346440203,1.94557321722689e-15,2.67568298332517e-13,"KLF6"
"ENSG00000116698",390.022121468662,0.947431734754845,0.123685065208423,2.67575125071793e-15,3.6519950403738e-13,"SMG7"
"ENSG00000183486",50.5766166285363,-3.37362015983799,0.45075595219556,2.98271964101137e-15,4.04035165807976e-13,"MX2"
"ENSG00000175602",280.49294632062,0.964059958702045,0.125922453085605,3.03617551542714e-15,4.08207000641309e-13,"CCDC85B"
"ENSG00000062598",311.67458885411,-1.04004047490172,0.136839763099495,3.45056833493052e-15,4.60484734237839e-13,"ELMO2"
"ENSG00000169679",111.632531259215,-2.6691658117605,0.35563788531486,3.6914370506845e-15,4.89006837537735e-13,"BUB1"
"ENSG00000164649",118.667928262522,1.77499279150349,0.234120539444835,3.84196959262473e-15,5.05233023216986e-13,"CDCA7L"
"ENSG00000169607",127.135616451644,-2.44095490644355,0.325592678291905,3.88621043695707e-15,5.07347588639265e-13,"CKAP2L"
"ENSG00000011028",2679.87228426025,-1.13054051414929,0.149863453938966,4.39786585602913e-15,5.70014037857703e-13,"MRC2"
"ENSG00000126247",1398.21373974785,-0.672281660334526,0.0879872710903039,4.83630864073091e-15,6.22363831938629e-13,"CAPNS1"
"ENSG00000142945",116.396216789862,-2.91600762372851,0.393349065285365,5.82024028476612e-15,7.43669850853521e-13,"KIF2C"
"ENSG00000111371",894.126572822974,1.00541003068871,0.133453302957266,6.46077907415484e-15,8.1969997042235e-13,"SLC38A1"
"ENSG00000134313",995.518775272937,-0.606223858000312,0.0795736188318602,7.20709831160667e-15,9.07993588684656e-13,"KIDINS220"
"ENSG00000145386",116.420360984761,-2.86842500206598,0.384897967049287,7.69765183330084e-15,9.63061773810749e-13,"CCNA2"
"ENSG00000002586",2699.49618551829,-1.05131505777467,0.140348319122378,7.85577144438693e-15,9.76066057531551e-13,"CD99"
"ENSG00000166888",1174.50017311073,-0.641855878127794,0.084887110012664,9.95666643106682e-15,1.22862535905548e-12,"STAT6"
"ENSG00000123485",192.757075443345,-2.56586798974434,0.349785130569265,1.27512076258768e-14,1.56276024889658e-12,"HJURP"
"ENSG00000290525",35.4584369156241,-2.84202483584,0.389828156842608,1.30190709830512e-14,1.58480799209899e-12,"GBP1P1"
"ENSG00000169764",435.314063020067,-1.09992877913595,0.148384680863445,1.31528454514415e-14,1.59034673592732e-12,"UGP2"
"ENSG00000165138",198.548215053639,1.04597773248346,0.141302286046781,1.63783867892309e-14,1.96715344263189e-12,"ANKS6"
"ENSG00000165434",1611.12009927671,-0.982612139021945,0.132740159355373,1.68209216471686e-14,2.00692532712179e-12,"PGM2L1"
"ENSG00000203668",88.6664080044224,1.44850171844315,0.197619140515027,2.02370539336705e-14,2.39862344519084e-12,"CHML"
"ENSG00000092621",803.184069466784,1.7616891519226,0.241329538437855,2.06385489649684e-14,2.43022286374425e-12,"PHGDH"
"ENSG00000140534",52.3462167081733,-3.67034949218026,0.499332235381172,2.13500760418928e-14,2.49768162318663e-12,"TICRR"
"ENSG00000116209",708.336734688258,-0.759375399163824,0.10224154837354,2.15341810428598e-14,2.50296648818169e-12,"TMEM59"
"ENSG00000214900",69.7957541435562,-1.79987629013131,0.247811706645246,2.16903056330448e-14,2.50495221977522e-12,"LINC01599"
"ENSG00000119669",362.555795395852,1.01649679246328,0.1382153678698,2.24304664113179e-14,2.57393173800193e-12,"IRF2BPL"
"ENSG00000248527",1282.60474194038,-0.94702713233649,0.128599588262877,2.37814115351251e-14,2.71168297605578e-12,"MTATP6P1"
"ENSG00000140525",126.099455058702,-1.84322545401655,0.254136421031701,2.50159851172074e-14,2.83451564699124e-12,"FANCI"
"ENSG00000090520",266.934892121302,-1.20056624912719,0.164498114380023,2.60745286558799e-14,2.93599192665207e-12,"DNAJB11"
"ENSG00000156587",283.037091283442,-1.29281744441734,0.17769684109826,2.80755029151235e-14,3.14166621440289e-12,"UBE2L6"
"ENSG00000186340",876.625336781223,-1.23730332484963,0.169606363184433,2.9067857659885e-14,3.2128007582852e-12,"THBS2"
"ENSG00000187840",273.142777397399,1.89375261646449,0.259766664606002,2.90077956661169e-14,3.2128007582852e-12,"EIF4EBP1"
"ENSG00000163191",1521.2034694326,-0.520147541456555,0.0698006346228432,3.26817988847029e-14,3.59021517504151e-12,"S100A11"
"ENSG00000078081",24.0562667656988,3.40635309206802,0.47263179067387,3.32367781851811e-14,3.62905330778317e-12,"LAMP3"
"ENSG00000131747",492.972196474226,-3.0597551474046,0.427760585212165,3.70227149398731e-14,4.01807971299249e-12,"TOP2A"
"ENSG00000187735",350.029413853047,1.25778299255581,0.172917565562038,3.78518301434611e-14,4.08346450218321e-12,"TCEA1"
"ENSG00000049860",711.202837175448,-0.827063451119839,0.113101979038005,4.23749243637641e-14,4.4997667647833e-12,"HEXB"
"ENSG00000104093",540.844187026924,-0.787192015236424,0.107502443396828,4.24496209796318e-14,4.4997667647833e-12,"DMXL2"
"ENSG00000132530",332.849881964878,-1.79650661495165,0.250021886858652,4.24600549518851e-14,4.4997667647833e-12,"XAF1"
"ENSG00000131171",240.315891504026,-1.11803982304587,0.154379186773376,4.80795435171169e-14,5.06550325148759e-12,"SH3BGRL"
"ENSG00000102921",373.942948163197,-1.19760638947378,0.166162066693663,5.2768890673076e-14,5.5272345021287e-12,"N4BP1"
"ENSG00000157514",184.47484736279,1.52169961570519,0.211344101109668,5.44198750545731e-14,5.66721658371785e-12,"TSC22D3"
"ENSG00000237649",149.190765091215,-2.54920840860726,0.358131689442101,5.62917119994454e-14,5.82845680104602e-12,"KIFC1"
"ENSG00000071127",1844.21957566317,-0.555995614475822,0.0758261504492051,6.00350628926462e-14,6.18052396042237e-12,"WDR1"
"ENSG00000228253",572.475531676475,-0.964233836427216,0.133298054315073,6.10469895665813e-14,6.24899184108824e-12,"MT-ATP8"
"ENSG00000170312",69.355721550452,-3.4476440692793,0.478774511429485,6.19954230932521e-14,6.31022340366118e-12,"CDK1"
"ENSG00000129195",66.2746572153481,-4.28986880379452,0.593580996858605,6.23777372355677e-14,6.31346805638196e-12,"PIMREG"
"ENSG00000063322",215.619140670154,0.846411144075822,0.116551588847637,6.32585079864599e-14,6.36684513901711e-12,"MED29"
"ENSG00000111665",73.1024153113037,-3.50404301860085,0.482914800782262,6.55258518336974e-14,6.55840970353273e-12,"CDCA3"
"ENSG00000173821",2918.29400394129,-1.16812790352573,0.162784202602517,6.80189794260995e-14,6.77033112342877e-12,"RNF213"
"ENSG00000127334",297.401842909265,1.06026349510375,0.14744373384519,7.01560574472059e-14,6.94467874158715e-12,"DYRK2"
"ENSG00000101608",822.015863436076,-1.12242949336836,0.156182034052988,7.11253730763403e-14,7.0021569472314e-12,"MYL12A"
"ENSG00000168078",53.7299577462497,-3.1409784527952,0.434639720468672,7.43008561675369e-14,7.27502296040405e-12,"PBK"
"ENSG00000204262",4380.3735082518,-1.15427429365499,0.161067216485985,7.89704287268968e-14,7.64909270937512e-12,"COL5A2"
"ENSG00000169223",734.13548251163,-0.806957084579044,0.111699044879204,7.87324931982253e-14,7.64909270937512e-12,"LMAN2"
"ENSG00000137200",254.604643790491,-1.03788274489082,0.144650944504171,7.98272132837678e-14,7.69073301882546e-12,"CMTR1"
"ENSG00000111206",303.259423206732,-1.99049406969547,0.281980075116219,8.97646107321517e-14,8.60212354760875e-12,"FOXM1"
"ENSG00000108946",949.011569453889,-0.609996470674614,0.0839465496984554,1.02819883649708e-13,9.80107420017531e-12,"PRKAR1A"
"ENSG00000165507",120.189717266146,2.48061998608388,0.351394476155886,1.14080576486729e-13,1.07606055810728e-11,"DEPP1"
"ENSG00000135451",57.6852403727271,-3.312571144226,0.47025526661235,1.13750796824901e-13,1.07606055810728e-11,"TROAP"
"ENSG00000110651",1170.57675325016,-0.774316848388791,0.108287119119575,1.48881127967491e-13,1.39700125076162e-11,"CD81"
"ENSG00000120539",139.196312198382,-1.49789916221711,0.213508311291562,1.63890107183133e-13,1.52986744611986e-11,"MASTL"
"ENSG00000109686",484.596390971661,0.751415577840564,0.105122771685761,1.78768311927781e-13,1.66014943695407e-11,"SH3D19"
"ENSG00000135052",2656.72046305534,-0.846307317237512,0.1191148742624,1.90673337695896e-13,1.76162607791244e-11,"GOLM1"
"ENSG00000110446",142.15733508935,-1.67481342186677,0.240044552749868,1.92347783918626e-13,1.76802942606019e-11,"SLC15A3"
"ENSG00000168763",109.448125495864,1.14153304287472,0.16201704324751,2.11252097004494e-13,1.93193795920455e-11,"CNNM3"
"ENSG00000108091",560.99337206325,0.764125726887491,0.107581643393622,2.26073964019382e-13,2.05704471503697e-11,"CCDC6"
"ENSG00000121440",1268.39848025538,-0.930545214039107,0.13199401540206,2.41922253270622e-13,2.18755119870407e-11,"PDZRN3"
"ENSG00000172840",73.800385155142,1.80056820840248,0.25985309113023,2.42845381738907e-13,2.18755119870407e-11,"PDP2"
"ENSG00000166794",2278.59429725734,-0.633913423987684,0.0887697573748046,2.44626243017066e-13,2.19263004686341e-11,"PPIB"
"ENSG00000108342",175.029714435091,-1.63858060663312,0.236229414803135,2.54646846526284e-13,2.27114732030571e-11,"CSF3"
"ENSG00000159335",1608.40285149711,-0.708278318364843,0.0996823980376161,2.65496241445863e-13,2.34469621857287e-11,"PTMS"
"ENSG00000176619",705.05448300074,-1.03966729728925,0.148103432286371,2.6448074148804e-13,2.34469621857287e-11,"LMNB2"
"ENSG00000157978",192.156714434336,1.24109778236924,0.177667073336792,2.71384826050907e-13,2.38500928104055e-11,"LDLRAP1"
"ENSG00000067221",67.0293767939927,-1.57610135772648,0.227220037560673,2.84306137269566e-13,2.48643658691675e-11,"STOML1"
"ENSG00000013810",304.594390306206,-2.14940911220191,0.313423693695868,3.70481362302018e-13,3.22444068755225e-11,"TACC3"
"ENSG00000188786",281.322470099639,-0.764281158455754,0.108842768353068,3.87062330472635e-13,3.35255526240144e-11,"MTF1"
"ENSG00000109107",96.9962406773348,1.20310238720694,0.174290835947081,4.55241821454774e-13,3.92422806475082e-11,"ALDOC"
"ENSG00000168938",478.620338449306,-0.873261449801014,0.125241173366247,4.5930827945966e-13,3.94042760130725e-11,"PPIC"
"ENSG00000105339",674.232477626805,-1.41986575950637,0.20571463977558,5.12019743601461e-13,4.37182355484546e-11,"DENND3"
"ENSG00000146918",180.735485069824,-1.70654595877981,0.248703558412116,5.22130653516873e-13,4.43712540271697e-11,"NCAPG2"
"ENSG00000185722",553.517420751906,-0.881920464807104,0.127012938703735,5.51386279226721e-13,4.66374422842657e-11,"ANKFY1"
"ENSG00000163872",347.03666138852,-0.968216843755572,0.14040196762552,6.23330526902976e-13,5.24762746387104e-11,"YEATS2"
"ENSG00000115415",2185.00120274292,-1.31651099786616,0.191778885351801,6.36614766733219e-13,5.33453564533287e-11,"STAT1"
"ENSG00000118263",302.067524709082,1.22195292803761,0.178022938236649,7.09437590317324e-13,5.91723501257264e-11,"KLF7"
"ENSG00000156970",73.5282925038698,-3.77599976681151,0.549463879186898,7.6241055940486e-13,6.32976434941841e-11,"BUB1B"
"ENSG00000187608",329.159076282703,-2.92197396204611,0.433327460804344,7.67236192269908e-13,6.34060882565811e-11,"ISG15"
