#Transcript position	Transcript coverage profile
0.0	0.22970994606454717
1.0	0.021900007312520793
2.0	0.016227850026634703
3.0	0.03576404990765417
4.0	0.04216930341089493
5.0	0.038436247478725996
6.0	0.033986375921071704
7.0	0.04388443582448909
8.0	0.0317311026349958
9.0	0.040019421129912004
10.0	0.02812325647942393
11.0	0.050970102180928366
12.0	0.045745573339992025
13.0	0.03035476049444695
14.0	0.037001034783135045
15.0	0.027685396175255304
16.0	0.010842362122290042
17.0	0.015512975492733469
18.0	0.010130215937160889
19.0	0.006367523505828923
20.0	0.0412117923129979
21.0	0.02689362518919515
22.0	0.02394526792293565
23.0	0.020083698814730905
24.0	0.020186486422455716
25.0	0.022823361653227445
26.0	0.031853301970766586
27.0	0.04053315540184345
28.0	0.053548902595064285
29.0	0.02107722068227574
30.0	0.02227244983223773
31.0	0.04069143568046214
32.0	0.03490102608316357
33.0	0.03386390006350088
34.0	0.019342828581030917
35.0	0.015198251589182015
36.0	0.013509404531801153
37.0	0.01303082585664328
38.0	0.016941386529470605
39.0	0.007884303125196633
40.0	0.015326099496520152
41.0	0.02223520781631112
42.0	0.018761725934213356
43.0	0.021031025411373576
44.0	0.010175637161453161
45.0	0.009018486548698029
46.0	0.01404337832199359
47.0	0.0
48.0	0.005833068743641747
49.0	0.007042253521126761
50.0	0.008875315837196378
51.0	0.0066501588291562564
52.0	0.006475070897827912
53.0	0.00587248322147651
54.0	0.0034203337452777534
55.0	0.002421307506053269
56.0	0.021268710112823844
57.0	0.019904998142538075
58.0	0.009621849446201201
59.0	0.012326788975435585
60.0	0.001908761213972132
61.0	0.0
62.0	0.001375515818431912
63.0	0.005823627287853577
64.0	0.008191292773699989
65.0	0.003483837880694763
66.0	0.013509500261613376
67.0	0.029931905980378044
68.0	0.005516841089977164
69.0	0.02519399738827398
70.0	0.01877673950045301
71.0	0.023522000162783226
72.0	0.022190504707540137
73.0	0.009266927382869413
74.0	0.006257884958896857
75.0	0.009503977772667841
76.0	0.015791042974181435
77.0	0.015699837434764993
78.0	0.009950644338386314
79.0	0.01060581854020258
80.0	0.0029449282993903514
81.0	0.018384072668053898
82.0	0.03283436099784541
83.0	0.007226094151372394
84.0	0.006835370220747941
85.0	0.013892577825567833
86.0	0.029205909848714802
87.0	0.004109538141544194
88.0	0.02408832251999854
89.0	0.016782690984898485
90.0	0.01695475606594458
91.0	0.009015960618938054
92.0	0.015799721442968498
93.0	0.025606543274132997
94.0	0.011707730705574015
95.0	0.005235602094240838
96.0	0.007566664231355599
97.0	0.015960874895797752
98.0	0.025250641519667924
99.0	0.026561406320640843
