#Transcript position	Transcript coverage profile
0.0	0.27831104141084867
1.0	0.014998417484816066
2.0	0.01737490637988468
3.0	0.03177239217680422
4.0	0.05562888753457787
5.0	0.047784591565143544
6.0	0.020835633426647876
7.0	0.04511043358449492
8.0	0.04077178495497821
9.0	0.054966663158152865
10.0	0.026671599233103065
11.0	0.03476832472613501
12.0	0.003878832747340674
13.0	0.04466995585027019
14.0	0.024249320688406212
15.0	0.034545725980059803
16.0	0.034938784997543215
17.0	0.018874673006399948
18.0	0.012605266987129764
19.0	0.02920834276874179
20.0	0.015626651087235086
21.0	0.018773456307767847
22.0	0.02168613833908325
23.0	0.011846359835973319
24.0	0.026456333902097055
25.0	0.014367820893585697
26.0	0.0176104519713757
27.0	0.02663872288427063
28.0	0.04006279360651976
29.0	0.039514957493939004
30.0	0.03051260204984289
31.0	0.03629323918020272
32.0	0.05384748713973919
33.0	0.04123436288103128
34.0	0.002506265664160401
35.0	0.04012119839441419
36.0	0.010368181240567686
37.0	0.02430035130234037
38.0	0.021756559447034016
39.0	0.019472252579824628
40.0	0.020443778992621467
41.0	0.008263103734928718
42.0	0.017628615813020908
43.0	0.023258897826093385
44.0	0.03168473069204779
45.0	0.0370587646581339
46.0	0.015261060938160969
47.0	0.012039137210852747
48.0	0.01947169331166814
49.0	0.023151429499305917
50.0	0.011687534523899257
51.0	0.015688681833363333
52.0	0.00511380123919709
53.0	0.01242637475898627
54.0	0.0
55.0	0.006714303246829806
56.0	0.03459824501226469
57.0	0.015191330651462637
58.0	0.030048719797036865
59.0	0.01601816255636337
60.0	0.017253718696584923
61.0	0.0015552099533437014
62.0	0.013529787706235715
63.0	0.012561683208888912
64.0	0.01370231552277879
65.0	0.019620077421797437
66.0	0.005606745520321158
67.0	0.012254510945001086
68.0	0.002137894174238375
69.0	0.01321767914177056
70.0	0.007067794018046361
71.0	0.017596960505178234
72.0	0.0025777348155308524
73.0	0.0073372721129147745
74.0	0.011727855898201555
75.0	0.00437138181543002
76.0	0.013629241877104566
77.0	0.01677724468414636
78.0	0.014759191386757686
79.0	0.006788659027089611
80.0	0.013509914370343101
81.0	8.517887563884157E-4
82.0	0.004160887656033287
83.0	0.0049261083743842365
84.0	0.004450609948871131
85.0	0.03731806480302017
86.0	0.023739232768961553
87.0	0.03654318739280856
88.0	0.030159552621094234
89.0	0.027136159020663207
90.0	0.017801574093421133
91.0	0.014845984012592912
92.0	0.017227844265828803
93.0	0.026267392018888922
94.0	0.031244390964225946
95.0	0.06367348938184686
96.0	0.06988585026084801
97.0	0.03866018590543786
98.0	0.01453736540712236
99.0	0.007979854945913877
