#Transcript position	Transcript coverage profile
0.0	0.38628012546915325
1.0	0.030952457510324397
2.0	0.05455532374783903
3.0	0.03167439498641105
4.0	0.037454240941686125
5.0	0.04105399836180084
6.0	0.036856864675919115
7.0	0.06053907023884843
8.0	0.04967057438137975
9.0	0.014541965391293522
10.0	0.040162975316458994
11.0	0.03772474181346215
12.0	0.02065126261424668
13.0	0.017025628776232513
14.0	0.04114649087465118
15.0	0.04188698436517572
16.0	0.04922109512559679
17.0	0.04501646415536339
18.0	0.033174270646356224
19.0	0.03353930975480133
20.0	0.05539024633927368
21.0	0.02296598310527956
22.0	0.046402907456567874
23.0	0.030904905414946657
24.0	0.034113379308018665
25.0	0.0077161000262536104
26.0	0.007969896681744268
27.0	0.015506694614364547
28.0	0.001990049751243781
29.0	0.01280770689802861
30.0	0.01070582234969246
31.0	0.01838902356793755
32.0	0.005411295032382347
33.0	0.01106301912567053
34.0	0.006832521558219344
35.0	0.02632498817809864
36.0	0.012826672920236567
37.0	0.015698709837173922
38.0	0.029269821413115793
39.0	0.032555030854635486
40.0	8.058017727639E-4
41.0	0.009977612048553445
42.0	0.005394568981228358
43.0	0.02522409140418282
44.0	0.02869197001070126
45.0	0.018736873542498117
46.0	0.0199284548924239
47.0	0.023378451843669747
48.0	0.018045278841377504
49.0	0.022778669648579324
50.0	0.0271618846003006
51.0	0.00879055039952943
52.0	0.02777358909726464
53.0	0.019254211506929568
54.0	0.009110419609712286
55.0	0.010309135028760259
56.0	0.009442766171694393
57.0	0.004092071611253197
58.0	0.009276397959651992
59.0	0.014392693178935715
60.0	0.019190537792673778
61.0	0.009400410983514455
62.0	0.02463891606893783
63.0	0.0123122977003871
64.0	0.021250969381521875
65.0	0.020677967238695298
66.0	0.03675872349177315
67.0	0.019740453735794763
68.0	0.01788340664855813
69.0	0.004187453752488619
70.0	0.0029615004935834156
71.0	0.017502175830270132
72.0	0.01573390593754444
73.0	0.01097049440951846
74.0	0.011966743895175774
75.0	0.020515633059016717
76.0	0.009874011557131291
77.0	0.010638964910687726
78.0	0.0017132504496461909
79.0	0.013838545490619046
80.0	0.02398592615599958
81.0	0.010123164926674883
82.0	0.01624247987509406
83.0	0.019693278461181143
84.0	0.015528295089278228
85.0	0.01650690122255462
86.0	0.0043898970940533175
87.0	0.010498849133575357
88.0	0.0018335166850018336
89.0	0.013720669390229952
90.0	0.014125170918337822
91.0	0.005691056910569106
92.0	0.015459224349273375
93.0	0.015854303147926914
94.0	0.02077129541398135
95.0	0.021747702023846134
96.0	0.021378391690535608
97.0	0.01702755401098854
98.0	0.045952451727163716
99.0	0.024462463214005664
